Date,High
"February 8, 1994",1.4718
"February 9, 1994",1.4615
"February 10, 1994",1.4622
"February 11, 1994",1.4648
"February 14, 1994",1.4708
"February 15, 1994",1.475
"February 16, 1994",1.4755
"February 17, 1994",1.477
"February 18, 1994",1.4791
"February 22, 1994",1.4784
"February 23, 1994",1.4755
"February 24, 1994",1.4847
"February 25, 1994",1.4875
"February 28, 1994",1.4875
"March 1, 1994",1.4854
"March 2, 1994",1.4944
"March 3, 1994",1.4964
"March 4, 1994",1.4895
"March 7, 1994",1.492
"March 8, 1994",1.4877
"March 9, 1994",1.4915
"March 10, 1994",1.5008
"March 11, 1994",1.501
"March 14, 1994",1.4943
"March 15, 1994",1.4925
"March 16, 1994",1.4927
"March 17, 1994",1.4947
"March 18, 1994",1.4925
"March 21, 1994",1.4838
"March 22, 1994",1.4865
"March 23, 1994",1.4937
"March 24, 1994",1.4948
"March 25, 1994",1.4975
"March 28, 1994",1.4965
"March 29, 1994",1.485
"March 30, 1994",1.4823
"March 31, 1994",1.488
"April 1, 1994",1.4735
"April 4, 1994",1.468
"April 5, 1994",1.4621
"April 6, 1994",1.4686
"April 7, 1994",1.4684
"April 8, 1994",1.4763
"April 11, 1994",1.4715
"April 12, 1994",1.4745
"April 13, 1994",1.477
"April 14, 1994",1.4765
"April 15, 1994",1.4729
"April 18, 1994",1.4725
"April 19, 1994",1.4775
"April 20, 1994",1.4858
"April 21, 1994",1.4948
"April 22, 1994",1.488
"April 25, 1994",1.4915
"April 26, 1994",1.5037
"April 27, 1994",1.5055
"April 28, 1994",1.5075
"April 29, 1994",1.5118
"May 2, 1994",1.5187
"May 3, 1994",1.513
"May 4, 1994",1.4995
"May 5, 1994",1.498
"May 6, 1994",1.4935
"May 9, 1994",1.4975
"May 10, 1994",1.4905
"May 11, 1994",1.4911
"May 12, 1994",1.4995
"May 13, 1994",1.4985
"May 16, 1994",1.5025
"May 17, 1994",1.5065
"May 18, 1994",1.5085
"May 19, 1994",1.508
"May 20, 1994",1.5098
"May 23, 1994",1.5055
"May 24, 1994",1.5058
"May 25, 1994",1.5095
"May 26, 1994",1.5108
"May 27, 1994",1.5095
"May 31, 1994",1.512
"June 1, 1994",1.5172
"June 2, 1994",1.5082
"June 3, 1994",1.5055
"June 6, 1994",1.5083
"June 7, 1994",1.508
"June 8, 1994",1.5063
"June 9, 1994",1.5067
"June 10, 1994",1.5084
"June 13, 1994",1.5202
"June 14, 1994",1.5192
"June 15, 1994",1.5194
"June 16, 1994",1.52
"June 17, 1994",1.5307
"June 20, 1994",1.5385
"June 21, 1994",1.5405
"June 22, 1994",1.5315
"June 23, 1994",1.5415
"June 24, 1994",1.5519
"June 27, 1994",1.5495
"June 28, 1994",1.5512
"June 29, 1994",1.5462
"June 30, 1994",1.5483
"July 1, 1994",1.539
"July 5, 1994",1.5415
"July 6, 1994",1.5505
"July 7, 1994",1.5421
"July 8, 1994",1.5445
"July 11, 1994",1.5645
"July 12, 1994",1.5725
"July 13, 1994",1.5675
"July 14, 1994",1.5615
"July 15, 1994",1.5574
"July 18, 1994",1.5622
"July 19, 1994",1.5513
"July 20, 1994",1.5493
"July 21, 1994",1.5395
"July 22, 1994",1.531
"July 25, 1994",1.532
"July 26, 1994",1.5244
"July 27, 1994",1.5306
"July 28, 1994",1.5317
"July 29, 1994",1.5415
"August 1, 1994",1.5368
"August 2, 1994",1.5378
"August 3, 1994",1.5395
"August 4, 1994",1.5387
"August 5, 1994",1.5425
"August 8, 1994",1.5422
"August 9, 1994",1.5385
"August 10, 1994",1.5393
"August 11, 1994",1.5395
"August 12, 1994",1.545
"August 15, 1994",1.5422
"August 16, 1994",1.5427
"August 17, 1994",1.54
"August 18, 1994",1.545
"August 19, 1994",1.549
"August 22, 1994",1.551
"August 23, 1994",1.5535
"August 24, 1994",1.5535
"August 25, 1994",1.5535
"August 26, 1994",1.5355
"August 29, 1994",1.534
"August 30, 1994",1.535
"August 31, 1994",1.5362
"September 1, 1994",1.5445
"September 2, 1994",1.5475
"September 6, 1994",1.5487
"September 7, 1994",1.5462
"September 8, 1994",1.5436
"September 9, 1994",1.5503
"September 12, 1994",1.5696
"September 13, 1994",1.5623
"September 14, 1994",1.5673
"September 15, 1994",1.563
"September 16, 1994",1.584
"September 19, 1994",1.566
"September 20, 1994",1.5745
"September 21, 1994",1.578
"September 22, 1994",1.576
"September 23, 1994",1.5813
"September 26, 1994",1.5745
"September 27, 1994",1.5775
"September 28, 1994",1.576
"September 29, 1994",1.58
"September 30, 1994",1.577
"October 3, 1994",1.5785
"October 4, 1994",1.5783
"October 5, 1994",1.586
"October 6, 1994",1.5875
"October 7, 1994",1.5865
"October 11, 1994",1.578
"October 12, 1994",1.581
"October 13, 1994",1.5815
"October 14, 1994",1.591
"October 17, 1994",1.61
"October 18, 1994",1.6135
"October 19, 1994",1.618
"October 20, 1994",1.6215
"October 21, 1994",1.6255
"October 24, 1994",1.6275
"October 25, 1994",1.6365
"October 26, 1994",1.632
"October 27, 1994",1.6368
"October 28, 1994",1.623
"October 31, 1994",1.635
"November 1, 1994",1.632
"November 2, 1994",1.6345
"November 3, 1994",1.6125
"November 4, 1994",1.6105
"November 7, 1994",1.616
"November 8, 1994",1.621
"November 9, 1994",1.605
"November 10, 1994",1.5992
"November 14, 1994",1.588
"November 15, 1994",1.584
"November 16, 1994",1.5715
"November 17, 1994",1.577
"November 18, 1994",1.568
"November 21, 1994",1.566
"November 22, 1994",1.5695
"November 23, 1994",1.5725
"November 25, 1994",1.563
"November 28, 1994",1.563
"November 29, 1994",1.5643
"November 30, 1994",1.567
"December 1, 1994",1.5652
"December 2, 1994",1.5602
"December 5, 1994",1.559
"December 6, 1994",1.561
"December 7, 1994",1.5641
"December 8, 1994",1.5632
"December 9, 1994",1.5602
"December 12, 1994",1.5637
"December 13, 1994",1.5605
"December 14, 1994",1.5612
"December 15, 1994",1.563
"December 16, 1994",1.563
"December 19, 1994",1.5622
"December 20, 1994",1.56
"December 21, 1994",1.5595
"December 22, 1994",1.5462
"December 23, 1994",1.5445
"December 27, 1994",1.545
"December 28, 1994",1.5435
"December 29, 1994",1.5602
"December 30, 1994",1.5665
"January 3, 1995",1.5624
"January 4, 1995",1.5605
"January 5, 1995",1.5635
"January 6, 1995",1.5518
"January 9, 1995",1.5573
"January 10, 1995",1.5585
"January 11, 1995",1.5592
"January 12, 1995",1.5715
"January 13, 1995",1.567
"January 17, 1995",1.568
"January 18, 1995",1.5707
"January 19, 1995",1.575
"January 20, 1995",1.5877
"January 23, 1995",1.5955
"January 24, 1995",1.596
"January 25, 1995",1.5932
"January 26, 1995",1.5908
"January 27, 1995",1.5885
"January 30, 1995",1.5935
"January 31, 1995",1.5815
"February 1, 1995",1.5805
"February 2, 1995",1.583
"February 3, 1995",1.5643
"February 6, 1995",1.56
"February 7, 1995",1.557
"February 8, 1995",1.5523
"February 9, 1995",1.5565
"February 10, 1995",1.5627
"February 13, 1995",1.5635
"February 14, 1995",1.5575
"February 15, 1995",1.5605
"February 16, 1995",1.5775
"February 17, 1995",1.5765
"February 21, 1995",1.5815
"February 22, 1995",1.586
"February 23, 1995",1.593
"February 24, 1995",1.5885
"February 27, 1995",1.5835
"February 28, 1995",1.584
"March 1, 1995",1.5843
"March 2, 1995",1.591
"March 3, 1995",1.621
"March 6, 1995",1.633
"March 7, 1995",1.644
"March 8, 1995",1.619
"March 9, 1995",1.6152
"March 10, 1995",1.5802
"March 13, 1995",1.5968
"March 14, 1995",1.5855
"March 15, 1995",1.603
"March 16, 1995",1.586
"March 17, 1995",1.582
"March 20, 1995",1.5805
"March 21, 1995",1.5855
"March 22, 1995",1.586
"March 23, 1995",1.5923
"March 24, 1995",1.588
"March 27, 1995",1.5955
"March 28, 1995",1.61
"March 29, 1995",1.608
"March 30, 1995",1.5985
"March 31, 1995",1.619
"April 3, 1995",1.616
"April 4, 1995",1.6015
"April 5, 1995",1.6065
"April 6, 1995",1.6058
"April 7, 1995",1.6015
"April 10, 1995",1.594
"April 11, 1995",1.5945
"April 12, 1995",1.59
"April 13, 1995",1.6068
"April 14, 1995",1.602
"April 17, 1995",1.6195
"April 18, 1995",1.614
"April 19, 1995",1.616
"April 20, 1995",1.6127
"April 21, 1995",1.61
"April 24, 1995",1.6055
"April 25, 1995",1.6135
"April 26, 1995",1.6105
"April 27, 1995",1.6162
"April 28, 1995",1.6091
"May 1, 1995",1.618
"May 2, 1995",1.6125
"May 3, 1995",1.6172
"May 4, 1995",1.6185
"May 5, 1995",1.599
"May 8, 1995",1.608
"May 9, 1995",1.5885
"May 10, 1995",1.5815
"May 11, 1995",1.5576
"May 12, 1995",1.571
"May 15, 1995",1.5652
"May 16, 1995",1.569
"May 17, 1995",1.5685
"May 18, 1995",1.5625
"May 19, 1995",1.5735
"May 22, 1995",1.575
"May 23, 1995",1.566
"May 24, 1995",1.5755
"May 25, 1995",1.6037
"May 26, 1995",1.604
"May 30, 1995",1.601
"May 31, 1995",1.5865
"June 1, 1995",1.5945
"June 2, 1995",1.586
"June 5, 1995",1.5955
"June 6, 1995",1.59
"June 7, 1995",1.5942
"June 8, 1995",1.592
"June 9, 1995",1.5945
"June 12, 1995",1.595
"June 13, 1995",1.5955
"June 14, 1995",1.6085
"June 15, 1995",1.5955
"June 16, 1995",1.607
"June 19, 1995",1.5995
"June 20, 1995",1.603
"June 21, 1995",1.6049
"June 22, 1995",1.5998
"June 23, 1995",1.6045
"June 26, 1995",1.5855
"June 27, 1995",1.5845
"June 28, 1995",1.574
"June 29, 1995",1.5915
"June 30, 1995",1.5905
"July 3, 1995",1.5972
"July 5, 1995",1.595
"July 6, 1995",1.5985
"July 7, 1995",1.5945
"July 10, 1995",1.5905
"July 11, 1995",1.588
"July 12, 1995",1.5915
"July 13, 1995",1.6005
"July 14, 1995",1.5945
"July 17, 1995",1.5945
"July 18, 1995",1.5962
"July 19, 1995",1.5955
"July 20, 1995",1.597
"July 21, 1995",1.594
"July 24, 1995",1.5976
"July 25, 1995",1.5879
"July 26, 1995",1.5956
"July 27, 1995",1.5964
"July 28, 1995",1.6003
"July 31, 1995",1.598
"August 1, 1995",1.5992
"August 2, 1995",1.5995
"August 3, 1995",1.6068
"August 4, 1995",1.6073
"August 7, 1995",1.6018
"August 8, 1995",1.601
"August 9, 1995",1.6002
"August 10, 1995",1.5888
"August 11, 1995",1.5776
"August 14, 1995",1.574
"August 15, 1995",1.5553
"August 16, 1995",1.5515
"August 17, 1995",1.5345
"August 18, 1995",1.543
"August 21, 1995",1.5405
"August 22, 1995",1.5355
"August 23, 1995",1.5415
"August 24, 1995",1.5432
"August 25, 1995",1.5418
"August 28, 1995",1.5525
"August 29, 1995",1.5453
"August 30, 1995",1.544
"August 31, 1995",1.5515
"September 1, 1995",1.5533
"September 5, 1995",1.5565
"September 6, 1995",1.5501
"September 7, 1995",1.55
"September 8, 1995",1.5482
"September 11, 1995",1.5483
"September 12, 1995",1.5545
"September 13, 1995",1.548
"September 14, 1995",1.5505
"September 15, 1995",1.552
"September 18, 1995",1.546
"September 19, 1995",1.546
"September 20, 1995",1.5525
"September 21, 1995",1.5695
"September 22, 1995",1.5795
"September 25, 1995",1.5715
"September 26, 1995",1.5708
"September 27, 1995",1.5722
"September 28, 1995",1.5805
"September 29, 1995",1.5795
"October 2, 1995",1.5909
"October 3, 1995",1.5808
"October 4, 1995",1.5837
"October 5, 1995",1.584
"October 6, 1995",1.5812
"October 10, 1995",1.5778
"October 11, 1995",1.573
"October 12, 1995",1.5735
"October 13, 1995",1.5725
"October 16, 1995",1.575
"October 17, 1995",1.574
"October 18, 1995",1.5695
"October 19, 1995",1.5725
"October 20, 1995",1.5759
"October 23, 1995",1.58
"October 24, 1995",1.581
"October 25, 1995",1.5795
"October 26, 1995",1.574
"October 27, 1995",1.5795
"October 30, 1995",1.5775
"October 31, 1995",1.5807
"November 1, 1995",1.5778
"November 2, 1995",1.5813
"November 3, 1995",1.5805
"November 6, 1995",1.5793
"November 7, 1995",1.5778
"November 8, 1995",1.5805
"November 9, 1995",1.5794
"November 10, 1995",1.5753
"November 13, 1995",1.5555
"November 14, 1995",1.5605
"November 15, 1995",1.558
"November 16, 1995",1.5558
"November 17, 1995",1.5505
"November 20, 1995",1.5495
"November 21, 1995",1.5583
"November 22, 1995",1.565
"November 24, 1995",1.56
"November 27, 1995",1.5505
"November 28, 1995",1.548
"November 29, 1995",1.5383
"November 30, 1995",1.5302
"December 1, 1995",1.536
"December 4, 1995",1.536
"December 5, 1995",1.541
"December 6, 1995",1.5422
"December 7, 1995",1.5353
"December 8, 1995",1.5329
"December 11, 1995",1.5348
"December 12, 1995",1.5313
"December 13, 1995",1.5325
"December 14, 1995",1.541
"December 15, 1995",1.5395
"December 18, 1995",1.539
"December 19, 1995",1.542
"December 20, 1995",1.5373
"December 21, 1995",1.5388
"December 22, 1995",1.5425
"December 26, 1995",1.5555
"December 27, 1995",1.56
"December 28, 1995",1.539
"December 29, 1995",1.5535
"January 2, 1996",1.5565
"January 3, 1996",1.5517
"January 4, 1996",1.5463
"January 5, 1996",1.552
"January 8, 1996",1.5495
"January 9, 1996",1.5475
"January 10, 1996",1.5456
"January 11, 1996",1.5445
"January 12, 1996",1.5487
"January 16, 1996",1.538
"January 17, 1996",1.5255
"January 18, 1996",1.5228
"January 19, 1996",1.5093
"January 22, 1996",1.5135
"January 23, 1996",1.5135
"January 24, 1996",1.5092
"January 25, 1996",1.5075
"January 26, 1996",1.503
"January 29, 1996",1.5063
"January 30, 1996",1.5037
"January 31, 1996",1.5096
"February 1, 1996",1.5132
"February 2, 1996",1.519
"February 5, 1996",1.5352
"February 6, 1996",1.5402
"February 7, 1996",1.5365
"February 8, 1996",1.5374
"February 9, 1996",1.5318
"February 12, 1996",1.5308
"February 13, 1996",1.534
"February 14, 1996",1.5371
"February 15, 1996",1.5385
"February 16, 1996",1.5487
"February 20, 1996",1.5445
"February 21, 1996",1.5425
"February 22, 1996",1.5435
"February 23, 1996",1.541
"February 26, 1996",1.54
"February 27, 1996",1.5398
"February 28, 1996",1.5335
"February 29, 1996",1.532
"March 1, 1996",1.5273
"March 4, 1996",1.5284
"March 5, 1996",1.529
"March 6, 1996",1.529
"March 7, 1996",1.53
"March 8, 1996",1.524
"March 11, 1996",1.5238
"March 12, 1996",1.5213
"March 13, 1996",1.5225
"March 14, 1996",1.5231
"March 15, 1996",1.525
"March 18, 1996",1.53
"March 19, 1996",1.5327
"March 20, 1996",1.5376
"March 21, 1996",1.536
"March 22, 1996",1.5334
"March 25, 1996",1.523
"March 26, 1996",1.524
"March 27, 1996",1.5181
"March 28, 1996",1.5239
"March 29, 1996",1.5262
"April 1, 1996",1.5244
"April 2, 1996",1.5248
"April 3, 1996",1.526
"April 4, 1996",1.5295
"April 5, 1996",1.5287
"April 8, 1996",1.531
"April 9, 1996",1.5243
"April 10, 1996",1.5115
"April 11, 1996",1.5125
"April 12, 1996",1.5123
"April 15, 1996",1.5085
"April 16, 1996",1.5071
"April 17, 1996",1.507
"April 18, 1996",1.51
"April 19, 1996",1.5168
"April 22, 1996",1.5112
"April 23, 1996",1.5161
"April 24, 1996",1.5138
"April 25, 1996",1.5127
"April 26, 1996",1.5103
"April 29, 1996",1.5094
"April 30, 1996",1.505
"May 1, 1996",1.4948
"May 2, 1996",1.503
"May 3, 1996",1.5042
"May 6, 1996",1.5072
"May 7, 1996",1.5125
"May 8, 1996",1.5215
"May 9, 1996",1.522
"May 10, 1996",1.5223
"May 13, 1996",1.5145
"May 14, 1996",1.5149
"May 15, 1996",1.513
"May 16, 1996",1.5133
"May 17, 1996",1.515
"May 20, 1996",1.513
"May 21, 1996",1.5115
"May 22, 1996",1.5103
"May 23, 1996",1.5134
"May 24, 1996",1.511
"May 28, 1996",1.5127
"May 29, 1996",1.5211
"May 30, 1996",1.5345
"May 31, 1996",1.5495
"June 3, 1996",1.5515
"June 4, 1996",1.5485
"June 5, 1996",1.5474
"June 6, 1996",1.5405
"June 7, 1996",1.541
"June 10, 1996",1.5322
"June 11, 1996",1.5355
"June 12, 1996",1.5345
"June 13, 1996",1.532
"June 14, 1996",1.5358
"June 17, 1996",1.545
"June 18, 1996",1.5435
"June 19, 1996",1.5433
"June 20, 1996",1.5418
"June 21, 1996",1.5383
"June 24, 1996",1.54
"June 25, 1996",1.5405
"June 26, 1996",1.5414
"June 27, 1996",1.5462
"June 28, 1996",1.5529
"July 1, 1996",1.5545
"July 2, 1996",1.5583
"July 3, 1996",1.5587
"July 5, 1996",1.5522
"July 8, 1996",1.553
"July 9, 1996",1.5495
"July 10, 1996",1.5504
"July 11, 1996",1.5555
"July 12, 1996",1.5525
"July 15, 1996",1.55
"July 16, 1996",1.5585
"July 17, 1996",1.5432
"July 18, 1996",1.5479
"July 19, 1996",1.5466
"July 22, 1996",1.5512
"July 23, 1996",1.5515
"July 24, 1996",1.5525
"July 25, 1996",1.5572
"July 26, 1996",1.5545
"July 29, 1996",1.557
"July 30, 1996",1.5558
"July 31, 1996",1.5556
"August 1, 1996",1.5572
"August 2, 1996",1.5418
"August 5, 1996",1.5442
"August 6, 1996",1.5375
"August 7, 1996",1.5418
"August 8, 1996",1.5497
"August 9, 1996",1.549
"August 12, 1996",1.5505
"August 13, 1996",1.5499
"August 14, 1996",1.5483
"August 15, 1996",1.5504
"August 16, 1996",1.5468
"August 19, 1996",1.5444
"August 20, 1996",1.5473
"August 21, 1996",1.5497
"August 22, 1996",1.5508
"August 23, 1996",1.553
"August 26, 1996",1.5553
"August 27, 1996",1.553
"August 28, 1996",1.5593
"August 29, 1996",1.5563
"August 30, 1996",1.5612
"September 3, 1996",1.5671
"September 4, 1996",1.567
"September 5, 1996",1.5667
"September 6, 1996",1.5607
"September 9, 1996",1.5582
"September 10, 1996",1.5569
"September 11, 1996",1.555
"September 12, 1996",1.5538
"September 13, 1996",1.5544
"September 16, 1996",1.5566
"September 17, 1996",1.5545
"September 18, 1996",1.5602
"September 19, 1996",1.5515
"September 20, 1996",1.5555
"September 23, 1996",1.5568
"September 24, 1996",1.558
"September 25, 1996",1.5633
"September 26, 1996",1.5613
"September 27, 1996",1.563
"September 30, 1996",1.5653
"October 1, 1996",1.564
"October 2, 1996",1.5685
"October 3, 1996",1.5661
"October 4, 1996",1.5623
"October 7, 1996",1.5635
"October 8, 1996",1.5631
"October 9, 1996",1.5642
"October 10, 1996",1.5651
"October 11, 1996",1.5755
"October 15, 1996",1.5823
"October 16, 1996",1.5835
"October 17, 1996",1.5863
"October 18, 1996",1.5903
"October 21, 1996",1.5916
"October 22, 1996",1.5953
"October 23, 1996",1.5968
"October 24, 1996",1.5918
"October 25, 1996",1.6062
"October 28, 1996",1.6122
"October 29, 1996",1.6099
"October 30, 1996",1.6326
"October 31, 1996",1.6278
"November 1, 1996",1.6358
"November 4, 1996",1.6435
"November 5, 1996",1.645
"November 6, 1996",1.64
"November 7, 1996",1.6475
"November 8, 1996",1.647
"November 12, 1996",1.647
"November 13, 1996",1.655
"November 14, 1996",1.6653
"November 15, 1996",1.6646
"November 18, 1996",1.67
"November 19, 1996",1.676
"November 20, 1996",1.678
"November 21, 1996",1.6887
"November 22, 1996",1.68
"November 25, 1996",1.6695
"November 26, 1996",1.673
"November 27, 1996",1.676
"November 29, 1996",1.682
"December 2, 1996",1.684
"December 3, 1996",1.642
"December 4, 1996",1.6387
"December 5, 1996",1.6268
"December 6, 1996",1.6415
"December 9, 1996",1.6475
"December 10, 1996",1.6505
"December 11, 1996",1.658
"December 12, 1996",1.657
"December 13, 1996",1.6603
"December 16, 1996",1.6622
"December 17, 1996",1.672
"December 18, 1996",1.6722
"December 19, 1996",1.6525
"December 20, 1996",1.667
"December 23, 1996",1.6715
"December 24, 1996",1.6715
"December 26, 1996",1.6726
"December 27, 1996",1.6917
"December 30, 1996",1.6908
"December 31, 1996",1.7123
"January 2, 1997",1.687
"January 3, 1997",1.69
"January 6, 1997",1.685
"January 7, 1997",1.695
"January 8, 1997",1.6871
"January 9, 1997",1.6945
"January 10, 1997",1.6814
"January 13, 1997",1.6713
"January 14, 1997",1.6695
"January 15, 1997",1.6785
"January 16, 1997",1.6762
"January 17, 1997",1.6602
"January 21, 1997",1.6632
"January 22, 1997",1.6534
"January 23, 1997",1.6285
"January 24, 1997",1.6283
"January 27, 1997",1.624
"January 28, 1997",1.6155
"January 29, 1997",1.6207
"January 30, 1997",1.6183
"January 31, 1997",1.6012
"February 3, 1997",1.6135
"February 4, 1997",1.6207
"February 5, 1997",1.638
"February 6, 1997",1.6355
"February 7, 1997",1.6228
"February 10, 1997",1.639
"February 11, 1997",1.644
"February 12, 1997",1.6338
"February 13, 1997",1.623
"February 14, 1997",1.6207
"February 18, 1997",1.6022
"February 19, 1997",1.6138
"February 20, 1997",1.6107
"February 21, 1997",1.6155
"February 24, 1997",1.6333
"February 25, 1997",1.6323
"February 26, 1997",1.633
"February 27, 1997",1.6265
"February 28, 1997",1.6287
"March 3, 1997",1.6175
"March 4, 1997",1.6155
"March 5, 1997",1.6117
"March 6, 1997",1.6131
"March 7, 1997",1.6032
"March 10, 1997",1.6005
"March 11, 1997",1.6058
"March 12, 1997",1.5932
"March 13, 1997",1.5965
"March 14, 1997",1.6022
"March 17, 1997",1.59
"March 18, 1997",1.589
"March 19, 1997",1.5968
"March 20, 1997",1.5948
"March 21, 1997",1.6015
"March 24, 1997",1.6171
"March 25, 1997",1.6172
"March 26, 1997",1.6276
"March 27, 1997",1.6312
"March 28, 1997",1.6315
"March 31, 1997",1.6448
"April 1, 1997",1.6485
"April 2, 1997",1.6425
"April 3, 1997",1.646
"April 4, 1997",1.6389
"April 7, 1997",1.6277
"April 8, 1997",1.6233
"April 9, 1997",1.622
"April 10, 1997",1.623
"April 11, 1997",1.6245
"April 14, 1997",1.6225
"April 15, 1997",1.6255
"April 16, 1997",1.6225
"April 17, 1997",1.631
"April 18, 1997",1.6315
"April 21, 1997",1.6353
"April 22, 1997",1.6362
"April 23, 1997",1.6213
"April 24, 1997",1.625
"April 25, 1997",1.6235
"April 28, 1997",1.6232
"April 29, 1997",1.6312
